date,open,high,low,close,volume,rsi,macd,macd_signal,macd_hist,stochrsi_K,stochrsi_D,signal
2024-08-09 03:34:00,147.134,147.183,147.117,147.168,2567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 03:35:00,147.169,147.194,147.163,147.185,1876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 03:36:00,147.185,147.214,147.163,147.174,2044.0,0.0,-0.0008774928774926,-0.0001754985754985,-0.000701994301994,0.0,0.0,0.0
2024-08-09 03:37:00,147.165,147.176,147.129,147.144,2347.0,0.0,-0.0039481497715314,-0.0009300288147051,-0.0030181209568263,0.0,0.0,0.0
2024-08-09 03:38:00,147.143,147.181,147.125,147.176,2172.0,0.0,-0.0037562353748512,-0.0014952701267343,-0.0022609652481169,0.0,0.0,0.0
2024-08-09 03:39:00,147.168,147.181,147.136,147.164,2309.0,0.0,-0.0045203339487045,-0.0021002828911283,-0.0024200510575761,0.0,0.0,0.0
2024-08-09 03:40:00,147.166,147.173,147.121,147.146,2108.0,0.0,-0.0065033703361905,-0.0029809003801408,-0.0035224699560497,0.0,0.0,0.0
2024-08-09 03:41:00,147.14,147.172,147.134,147.148,1825.0,0.0,-0.0078233746815499,-0.0039493952404226,-0.0038739794411272,0.0,0.0,0.0
2024-08-09 03:42:00,147.15,147.16,147.117,147.13,1737.0,0.0,-0.0102043082890759,-0.0052003778501532,-0.0050039304389226,0.0,0.0,0.0
2024-08-09 03:43:00,147.128,147.178,147.104,147.113,2273.0,0.0,-0.0133095490552364,-0.0068222120911699,-0.0064873369640664,0.0,0.0,0.0
2024-08-09 03:44:00,147.112,147.161,147.108,147.16,1752.0,0.0,-0.0118414664753458,-0.0078260629680051,-0.0040154035073407,0.0,0.0,0.0
2024-08-09 03:45:00,147.154,147.174,147.092,147.093,2256.0,0.0,-0.0159010431837032,-0.0094410590111447,-0.0064599841725584,0.0,0.0,0.0
2024-08-09 03:46:00,147.103,147.129,147.086,147.107,1836.0,0.0,-0.0177836056397211,-0.01110956833686,-0.0066740373028611,0.0,0.0,0.0
2024-08-09 03:47:00,147.114,147.153,147.096,147.127,2422.0,0.0,-0.0174604439669394,-0.0123797434628759,-0.0050807005040635,0.0,0.0,0.0
2024-08-09 03:48:00,147.133,147.142,147.077,147.1,2619.0,0.0,-0.0191621213575672,-0.0137362190418141,-0.005425902315753,0.0,0.0,0.0
2024-08-09 03:49:00,147.1,147.14,147.084,147.127,2105.0,41.52046783625941,-0.018123126477235,-0.0146136005288983,-0.0035095259483366,0.0,0.0,0.0
2024-08-09 03:50:00,147.124,147.152,147.104,147.15,1909.0,45.46979865771901,-0.0152678099587149,-0.0147444424148616,-0.0005233675438532,0.0,0.0,0.0
2024-08-09 03:51:00,147.151,147.157,147.099,147.136,2987.0,43.54220739092791,-0.0139735555928268,-0.0145902650504547,0.0006167094576278,0.0,0.0,Open Trade
2024-08-09 03:52:00,147.128,147.191,147.126,147.175,1486.0,49.91228070175568,-0.0096891847295808,-0.0136100489862799,0.0039208642566991,0.0,0.0,0.0
2024-08-09 03:53:00,147.179,147.199,147.16,147.177,1943.0,50.22245377474875,-0.0060625216916605,-0.012100543527356,0.0060380218356954,0.0,0.0,0.0
2024-08-09 03:54:00,147.167,147.186,147.146,147.156,2143.0,46.93582060771544,-0.0048272441355265,-0.0106458836489901,0.0058186395134635,0.0,0.0,0.0
2024-08-09 03:55:00,147.155,147.198,147.151,147.192,2238.0,52.65572377890039,-0.0009326278834862,-0.0087032324958893,0.0077706046124031,0.0,0.0,0.0
2024-08-09 03:56:00,147.194,147.212,147.181,147.191,1780.0,52.48647839138989,0.0020495657941523,-0.006552672837881,0.0086022386320334,0.0,0.0,0.0
2024-08-09 03:57:00,147.181,147.201,147.172,147.184,1659.0,51.2448149133017,0.0038042808886586,-0.004481282092573,0.0082855629812317,0.0,0.0,0.0
2024-08-09 03:58:00,147.184,147.2,147.139,147.168,1558.0,48.42492560570978,0.0038593507674136,-0.0028131555205757,0.0066725062879893,0.0,0.0,0.0
2024-08-09 03:59:00,147.173,147.211,147.163,147.2,1842.0,53.88995336651564,0.0064112220311756,-0.0009682800102254,0.007379502041401,0.0,0.0,0.0
2024-08-09 04:00:00,147.196,147.287,147.191,147.273,3827.0,63.41406074965007,0.0141608508328943,0.0020575461583984,0.0121033046744958,0.0,0.0,0.0
2024-08-09 04:01:00,147.278,147.321,147.216,147.237,3885.0,57.14540577758386,0.0171993252407389,0.0050859019748665,0.0121134232658723,0.0,0.0,0.0
2024-08-09 04:02:00,147.233,147.274,147.214,147.245,2653.0,58.13579035483476,0.0200220692896948,0.0080731354378322,0.0119489338518626,0.0,0.0,0.0
2024-08-09 04:03:00,147.24,147.264,147.209,147.246,2773.0,58.26562634008679,0.0220852212449926,0.0108755525992643,0.0112096686457283,0.0,0.0,0.0
2024-08-09 04:04:00,147.243,147.265,147.207,147.244,3122.0,57.87900314726649,0.0232904232470616,0.0133585267288237,0.0099318965182378,74.04310827292521,0.0,0.0
2024-08-09 04:05:00,147.248,147.251,147.182,147.208,3243.0,51.28266032465073,0.0210974570293274,0.0149063127889245,0.0061911442404028,57.53911365604244,0.0,Close Trade
2024-08-09 04:06:00,147.21,147.234,147.19,147.197,2773.0,49.42896415289938,0.0182614013655211,0.0155773305042438,0.0026840708612772,37.88514306293796,56.48912166396854,0.0
2024-08-09 04:07:00,147.197,147.235,147.187,147.211,2732.0,51.81616732305387,0.0169481224110938,0.0158514888856138,0.00109663352548,23.7087008412409,39.7109858534071,0.0
2024-08-09 04:08:00,147.217,147.257,147.202,147.212,2962.0,51.99049702623421,0.0158058312369746,0.015842357355886,-3.652611891135499e-05,22.84484569704741,28.146229867075423,0.0
2024-08-09 04:09:00,147.223,147.232,147.173,147.18,2476.0,46.226830708316605,0.0121780437787606,0.0151094946404609,-0.0029314508617002,17.801541064778124,21.45169586768881,0.0
2024-08-09 04:10:00,147.179,147.189,147.132,147.132,2188.0,39.20579656503946,0.0053679192029107,0.0131611795529509,-0.0077932603500401,7.92923537901361,16.191874046946385,0.0
2024-08-09 04:11:00,147.13,147.154,147.082,147.098,2436.0,35.13508494845006,-0.002741072065362,0.0099807292292883,-0.0127218012946503,0.0,8.576925481263912,0.0
2024-08-09 04:12:00,147.097,147.115,147.047,147.076,2150.0,32.76451769429946,-0.0108180188189805,0.0058209796196345,-0.0166389984386151,0.0,2.643078459671204,0.0
2024-08-09 04:13:00,147.071,147.09,147.04,147.046,2636.0,29.810805095442504,-0.0194159911322913,0.0007735854692493,-0.0201895766015406,0.0,0.0,0.0
2024-08-09 04:14:00,147.051,147.073,147.018,147.025,2532.0,27.913809633937262,-0.0276062430457386,-0.0049023802337482,-0.0227038628119904,0.0,0.0,0.0
2024-08-09 04:15:00,147.028,147.028,146.954,146.965,2659.0,23.34323972691648,-0.0384948308064849,-0.0116208703482955,-0.0268739604581893,0.0,0.0,0.0
2024-08-09 04:16:00,146.963,146.98,146.909,146.971,2918.0,24.67153625461694,-0.0461084556240791,-0.0185183874034523,-0.0275900682206268,1.267855814489225,0.4226186048297416,Open Trade
